Symbol,Date,Open,High,Low,Close,Volume
E13,03 Jan 2005,0.37,0.41,0.37,0.41,5455000
E13,04 Jan 2005,0.41,0.41,0.39,0.4,3784000
E13,05 Jan 2005,0.38,0.39,0.38,0.39,1723000
E13,06 Jan 2005,0.39,0.4,0.39,0.4,839000
E13,07 Jan 2005,0.4,0.41,0.39,0.39,950000
E13,10 Jan 2005,0.39,0.4,0.39,0.39,1235000
E13,11 Jan 2005,0.39,0.4,0.38,0.39,1600000
E13,12 Jan 2005,0.4,0.4,0.38,0.38,1329000
E13,13 Jan 2005,0.39,0.41,0.39,0.41,4626000
E13,14 Jan 2005,0.41,0.41,0.4,0.41,5602000
E13,17 Jan 2005,0.41,0.43,0.41,0.43,6660000
E13,18 Jan 2005,0.43,0.43,0.41,0.41,1506000
E13,19 Jan 2005,0.41,0.43,0.41,0.42,5494000
E13,20 Jan 2005,0.41,0.42,0.41,0.42,1773000
E13,21 Jan 2005,0.42,0.42,0.42,0.42,0
E13,24 Jan 2005,0.41,0.41,0.4,0.4,1897000
E13,25 Jan 2005,0.4,0.4,0.38,0.39,3171000
E13,26 Jan 2005,0.4,0.42,0.4,0.41,4701000
E13,27 Jan 2005,0.41,0.41,0.4,0.4,2064000
E13,28 Jan 2005,0.41,0.42,0.41,0.42,3389000
E13,31 Jan 2005,0.42,0.44,0.42,0.44,12462000
E13,01 Feb 2005,0.44,0.44,0.42,0.43,4548000
E13,02 Feb 2005,0.43,0.45,0.43,0.44,8944000
E13,03 Feb 2005,0.44,0.46,0.44,0.44,7328000
E13,04 Feb 2005,0.44,0.44,0.42,0.43,5449000
E13,07 Feb 2005,0.43,0.43,0.43,0.43,2060000
E13,08 Feb 2005,0.43,0.43,0.42,0.43,1107000
E13,09 Feb 2005,0.425,0.425,0.425,0.425,0
E13,10 Feb 2005,0.425,0.425,0.425,0.425,0
E13,11 Feb 2005,0.43,0.43,0.42,0.42,1511000
E13,14 Feb 2005,0.43,0.44,0.43,0.43,3437000
E13,15 Feb 2005,0.43,0.44,0.42,0.43,3514000
E13,16 Feb 2005,0.43,0.44,0.43,0.43,4385000
E13,17 Feb 2005,0.43,0.44,0.43,0.44,3113000
E13,18 Feb 2005,0.43,0.44,0.43,0.43,5345000
E13,21 Feb 2005,0.43,0.43,0.42,0.42,930000
E13,22 Feb 2005,0.43,0.43,0.39,0.4,3459000
E13,23 Feb 2005,0.39,0.4,0.38,0.4,2415000
E13,24 Feb 2005,0.4,0.41,0.4,0.4,1487000
E13,25 Feb 2005,0.41,0.41,0.39,0.39,1132000
E13,28 Feb 2005,0.39,0.4,0.38,0.38,1553000
E13,01 Mar 2005,0.38,0.38,0.37,0.37,2115000
E13,02 Mar 2005,0.38,0.38,0.38,0.38,1801000
E13,03 Mar 2005,0.38,0.38,0.38,0.38,1127000
E13,04 Mar 2005,0.37,0.38,0.37,0.38,1801000
E13,07 Mar 2005,0.38,0.39,0.38,0.38,1705000
E13,08 Mar 2005,0.38,0.38,0.38,0.38,1267000
E13,09 Mar 2005,0.38,0.4,0.38,0.39,3059000
E13,10 Mar 2005,0.38,0.39,0.38,0.38,1547000
E13,11 Mar 2005,0.38,0.4,0.38,0.38,1364000
E13,14 Mar 2005,0.38,0.38,0.38,0.38,624000
E13,15 Mar 2005,0.38,0.38,0.38,0.38,943000
