Symbol,Date,Open,High,Low,Close,Volume
i26,03 Jan 2005,0.03,0.03,0.03,0.03,358000
i26,04 Jan 2005,0.03,0.03,0.03,0.03,150000
i26,05 Jan 2005,0.03,0.03,0.03,0.03,0
i26,06 Jan 2005,0.03,0.04,0.03,0.04,301000
i26,07 Jan 2005,0.03,0.03,0.03,0.03,519000
i26,10 Jan 2005,0.03,0.03,0.03,0.03,296000
i26,11 Jan 2005,0.03,0.03,0.03,0.03,359000
i26,12 Jan 2005,0.03,0.03,0.03,0.03,164000
i26,13 Jan 2005,0.03,0.03,0.03,0.03,149000
i26,14 Jan 2005,0.03,0.03,0.03,0.03,930000
i26,17 Jan 2005,0.03,0.03,0.03,0.03,564000
i26,18 Jan 2005,0.03,0.03,0.03,0.03,155000
i26,19 Jan 2005,0.03,0.03,0.03,0.03,357000
i26,20 Jan 2005,0.03,0.03,0.03,0.03,20000
i26,21 Jan 2005,0.03,0.03,0.03,0.03,0
i26,24 Jan 2005,0.03,0.03,0.03,0.03,18000
i26,25 Jan 2005,0.03,0.03,0.03,0.03,282000
i26,26 Jan 2005,0.03,0.03,0.03,0.03,0
i26,27 Jan 2005,0.03,0.03,0.03,0.03,214000
i26,28 Jan 2005,0.03,0.03,0.03,0.03,48000
i26,31 Jan 2005,0.03,0.04,0.03,0.04,215000
i26,01 Feb 2005,0.03,0.03,0.03,0.03,11000
i26,02 Feb 2005,0.04,0.04,0.03,0.04,227000
i26,03 Feb 2005,0.03,0.03,0.03,0.03,202000
i26,04 Feb 2005,0.03,0.03,0.03,0.03,23000
i26,07 Feb 2005,0.04,0.04,0.04,0.04,880000
i26,08 Feb 2005,0.04,0.04,0.04,0.04,50000
i26,09 Feb 2005,0.035,0.035,0.035,0.035,0
i26,10 Feb 2005,0.035,0.035,0.035,0.035,0
i26,11 Feb 2005,0.04,0.04,0.03,0.03,474000
i26,14 Feb 2005,0.03,0.03,0.03,0.03,60000
i26,15 Feb 2005,0.03,0.03,0.03,0.03,63000
i26,16 Feb 2005,0.03,0.03,0.03,0.03,388000
i26,17 Feb 2005,0.03,0.03,0.03,0.03,166000
i26,18 Feb 2005,0.03,0.04,0.03,0.03,0
i26,21 Feb 2005,0.03,0.03,0.03,0.03,505000
i26,22 Feb 2005,0.03,0.03,0.03,0.03,100000
i26,23 Feb 2005,0.03,0.03,0.03,0.03,514000
i26,24 Feb 2005,0.03,0.03,0.03,0.03,901000
i26,25 Feb 2005,0.03,0.03,0.03,0.03,48000
i26,28 Feb 2005,0.03,0.03,0.03,0.03,60000
i26,01 Mar 2005,0.03,0.03,0.03,0.03,0
i26,02 Mar 2005,0.03,0.03,0.03,0.03,250000
i26,03 Mar 2005,0.03,0.03,0.03,0.03,277000
i26,04 Mar 2005,0.03,0.03,0.03,0.03,45000
