Symbol,Date,Open,High,Low,Close,Volume
i49,03 Jan 2005,0.53,0.54,0.53,0.54,18000
i49,04 Jan 2005,0.53,0.54,0.53,0.54,26000
i49,05 Jan 2005,0.53,0.55,0.53,0.53,0
i49,06 Jan 2005,0.54,0.54,0.52,0.53,34000
i49,07 Jan 2005,0.54,0.55,0.54,0.55,9000
i49,10 Jan 2005,0.55,0.55,0.55,0.55,13000
i49,11 Jan 2005,0.54,0.55,0.54,0.54,0
i49,12 Jan 2005,0.54,0.56,0.54,0.54,0
i49,13 Jan 2005,0.54,0.54,0.54,0.54,5000
i49,14 Jan 2005,0.54,0.56,0.54,0.54,0
i49,17 Jan 2005,0.54,0.56,0.54,0.56,10000
i49,18 Jan 2005,0.54,0.58,0.54,0.54,0
i49,19 Jan 2005,0.54,0.56,0.54,0.56,4000
i49,20 Jan 2005,0.56,0.56,0.56,0.56,37000
i49,21 Jan 2005,0.56,0.56,0.56,0.56,0
i49,24 Jan 2005,0.56,0.56,0.56,0.56,14000
i49,25 Jan 2005,0.56,0.56,0.56,0.56,13000
i49,26 Jan 2005,0.54,0.55,0.54,0.55,6000
i49,27 Jan 2005,0.56,0.56,0.56,0.56,12000
i49,28 Jan 2005,0.56,0.57,0.56,0.56,56000
i49,31 Jan 2005,0.56,0.56,0.56,0.56,19000
i49,01 Feb 2005,0.56,0.56,0.56,0.56,7000
i49,02 Feb 2005,0.56,0.56,0.56,0.56,50000
i49,03 Feb 2005,0.56,0.56,0.56,0.56,8000
i49,04 Feb 2005,0.57,0.57,0.56,0.56,26000
i49,07 Feb 2005,0.57,0.57,0.57,0.57,10000
i49,08 Feb 2005,0.56,0.57,0.56,0.56,0
i49,09 Feb 2005,0.57,0.57,0.57,0.57,0
i49,10 Feb 2005,0.57,0.57,0.57,0.57,0
i49,11 Feb 2005,0.56,0.56,0.56,0.56,10000
i49,14 Feb 2005,0.56,0.58,0.56,0.58,4000
i49,15 Feb 2005,0.57,0.57,0.56,0.56,25000
i49,16 Feb 2005,0.56,0.56,0.56,0.56,11000
i49,17 Feb 2005,0.56,0.56,0.56,0.56,66000
i49,18 Feb 2005,0.56,0.57,0.56,0.56,40000
i49,21 Feb 2005,0.56,0.57,0.56,0.57,7000
i49,22 Feb 2005,0.56,0.57,0.56,0.56,52000
i49,23 Feb 2005,0.56,0.57,0.56,0.57,63000
i49,24 Feb 2005,0.56,0.58,0.56,0.56,0
i49,25 Feb 2005,0.58,0.62,0.58,0.62,173000
i49,28 Feb 2005,0.62,0.66,0.62,0.65,173000
i49,01 Mar 2005,0.66,0.66,0.64,0.64,95000
i49,02 Mar 2005,0.63,0.63,0.61,0.63,55000
i49,03 Mar 2005,0.63,0.63,0.63,0.63,24000
i49,04 Mar 2005,0.64,0.64,0.63,0.64,29000
i49,07 Mar 2005,0.63,0.64,0.63,0.63,24000
i49,08 Mar 2005,0.63,0.63,0.62,0.62,17000
i49,09 Mar 2005,0.62,0.62,0.62,0.62,1000
i49,10 Mar 2005,0.62,0.62,0.62,0.62,46000
i49,11 Mar 2005,0.62,0.62,0.62,0.62,17000
i49,14 Mar 2005,0.62,0.62,0.62,0.62,5000
i49,15 Mar 2005,0.62,0.62,0.62,0.62,91000
i49,16 Mar 2005,0.62,0.63,0.62,0.63,13000
i49,17 Mar 2005,0.63,0.63,0.62,0.62,25000
i49,18 Mar 2005,0.63,0.63,0.63,0.63,68000
i49,21 Mar 2005,0.62,0.62,0.62,0.62,8000
i49,22 Mar 2005,0.62,0.62,0.62,0.62,5000
i49,23 Mar 2005,0.62,0.62,0.62,0.62,34000
i49,24 Mar 2005,0.61,0.62,0.61,0.61,0
i49,25 Mar 2005,0.615,0.615,0.615,0.615,0
i49,28 Mar 2005,0.62,0.62,0.62,0.62,1000
