2180000,1.099538430146318,0,0,1.072386539177306,0,-1.046543367816499,1.046543367816499,1.021916518168609,-2.068459885985108,3.066881976645197,0,0,0,0,0,0,0,0,0,1.046543367816499,1.021916518168609,1.046543367816499,1.974405819575714,0.9984220906600894,0,0,-0.9984220906600894,0,0,0
2332000,0,2.63289387223492,0,0,0,0,2.348109584952296,0,0,0,-2.482358372503202,0,2.482358372503202,4.830467957455498,0,0,0,-2.482358372503202,0,0,0,2.482358372503202,2.63289387223492,2.482358372503202,0,0,0,0,0,0
2332000,0,1.930515519538667,0,0,0,0,0,0,0,0,0,-1.930515519538667,0,0,0,0,-1.930515519538667,0,0,-1.930515519538667,0,1.930515519538667,0,0,0,0,0,0,0,0
3049000,0,0,0,0,0,0,0,0,0,0,0,0,3.778856088939975,0,0,4.139268515822502,0,0,0,0,4.575749056067524,0,4.575749056067524,0,0,0,0,0,0,0
3169000,0,0,2.63289387223492,0,0,0,0,0,0,-2.63289387223492,0,0,0,0,0,0,2.63289387223492,0,-2.63289387223492,2.63289387223492,0,0,0,0,2.63289387223492,2.63289387223492,0,0,0,0
3432000,0,-3.778856088939975,0,0,0,0,0,0,3.476210625921206,0,5.799194697768673,-2.63289387223492,0,0,0,0,-3.218468337140123,0,0,0,0,3.476210625921206,0,3.476210625921206,0,0,0,0,0,0
4163000,0,0.3604124268825254,0.7119741122947859,-0.3545280764649716,0.7004901568658489,0,0,0.3545280764649716,1.046543367816498,-0.6948859955327846,0.3460532109506489,0.3433175838393962,0.3406248691911501,-1.029995663981195,0,0,0,0,0,-0.3406248691911501,0,0,0,0,-1.029995663981195,0.3433175838393962,0.6893707947900451,0,0,0
4600000,0,4.139268515822502,4.139268515822502,0,7.918124604762477,0,0,-4.139268515822502,3.778856088939975,0,3.476210625921206,-3.476210625921206,-3.476210625921206,0,0,0,0,-3.778856088939975,-4.139268515822502,0,0,3.778856088939975,0,0,0,0,0,0,0,0
4759000,0,0,-1.046543367816499,0,0.6248949277001536,0,1.021916518168597,0,0,0,0,0,-0.9759837289156192,0,0,0.9545317906230477,0,0,0,0,0.9545317906230477,0.9340026254143319,0,-0.9759837289156192,-0.9545317906230477,0,1.930515519538667,0,0,0
5035000,0,0,0,0,0,0,0,0,1.703333929878037,0,-3.218468337140123,0,-1.703333929878037,0,0,0,0,1.772876696043157,0,0,-1.772876696043157,0,0,0,0,0,0,0,0,0
5635000,0,0,0,0,0,0,0,0,1.046543367816499,1.021916518168609,2.864518144952999,0,-0.9340026254143319,0,0,-0.9545317906230422,0,0,0,0.9984220906600894,0,0,-0.9759837289156248,0,0,0,0,0,0,0
6359000,0,0,0,0,0,0,1.258912730802048,-1.258912730802048,0,1.258912730802048,0,0,0,0,0,-1.258912730802048,1.258912730802048,0,-1.296497716436762,0,0,2.632893872234915,0,0,0,0,0,0,0,0
6553000,0,0,0,-3.476210625921206,0,3.218468337140123,-3.218468337140123,0,3.476210625921206,0,6.694678963061329,0,3.218468337140123,0,0,-3.476210625921206,0,0,0,0,0,0,0,0,0,3.476210625921206,0,0,0,0
6966000,0,0,0,12.49387366083001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49387366083001,0,0,0,0,0,0,0,0,-12.49387366083001
8727000,-1.848340569401308,1.848340569401308,1.848340569401308,1.848340569401308,0,1.772876696043157,1.772876696043157,0,1.703333929878037,1.703333929878037,0,1.639041618816939,0,-3.218468337140123,0,1.639041618816939,0,0,0,0,-1.703333929878037,0,0,0,-1.703333929878037,0,0,0,0,0
10558700,0,5.115252244738122,-5.115252244738122,-5.115252244738122,5.115252244738122,-5.115252244738122,0,0,5.115252244738122,-5.115252244738122,9.691001300805645,-4.575749056067524,0,0,0,0,-5.115252244738122,0,-5.115252244738122,0,0,0,5.115252244738122,0,-5.115252244738122,5.115252244738122,0,0,0,0
11329000,0,0,0,1.258912730802048,-1.223445641701165,0,0,-1.258912730802048,1.258912730802048,0,0,0,1.158187254981519,-1.158187254981519,0,-1.189922329970772,0,-1.223445641701165,0,0,0,0,0,0,0,-1.223445641701165,0,0,0,0
11820000,-0.3433175838393976,-0.3433175838393976,-0.3433175838393976,0,0,0,-0.3488327845821315,0.3516573722837091,0,0.3516573722837091,0,0.3516573722837091,0,0,0,0,0.3516573722837091,0.6948859955327791,0,0.6785989343292109,0.9984220906600894,-0.3302635550085586,0,0.3379740651380581,-0.3379740651380581,-0.3406248691911529,0.6785989343292109,0,0,0.3379740651380581
14564000,0,-1.424043911461026,0,1.424043911461026,-1.424043911461026,-1.424043911461026,0,-1.424043911461026,0,0,-2.052166714460171,1.959555606338076,0,0,0,-2.052166714460171,0,0,-1.424043911461026,1.424043911461026,-1.424043911461026,-1.424043911461026,0,0,0,0,0,0,0,0
15621000,0.5395031886706175,-0.5395031886706175,1.072386539177306,1.560507333057605,-1.034083333821884,1.523996655673688,0,0,-1.77287669604316,-1.36438806665462,0.4595751689149111,-0.4595751689149111,0,-0.934002625414335,0,-0.4746435024461669,0,-0.4798882881768732,0.4798882881768732,0.4746435024461669,0.4746435024461669,0,-0.4746435024461669,-0.4746435024461669,0,0,0,0,0,0.4746435024461669
17440000,3.571555226653456,1.158187254981519,0,0,-1.158187254981519,0,1.158187254981519,-1.158187254981519,0,0,2.286288295950423,-1.128101040968904,0,0,0,-1.189922329970772,0,0,-1.189922329970772,-2.413367971671937,2.413367971671937,0,0,0,-1.189922329970772,-1.223445641701165,1.189922329970772,0,0,-2.413367971671937
19303000,0,0,0,0,1.189922329970772,-1.189922329970772,0,0,7.716595481229927,0,0.9759837289156248,-2.928937610198756,0,1.046543367816499,0,-2.227639471115222,-1.128101040968904,0,0,0,0,-1.158187254981519,-1.189922329970772,-1.189922329970772,-1.223445641701165,0,1.189922329970772,0,0,0
19491000,0,0,0,0,0,0,0,0,0,0,1.703333929878037,0,0,0,0,0,0,0,0,0,-1.703333929878037,0,0,0,0,0,0,0,0,0
20354000,0,0,0,0,0,3.103423373996872,4.275198042094991,1.336396155798153,2.482358372503213,1.158187254981519,0,-1.128101040968904,0,1.158187254981519,0,0,1.128101040968904,0,3.140846425162414,3.862940235613088,2.743824834693953,-0.8954842652926398,-4.67434035423262,-0.9984220906600894,0.9759837289156248,0.9545317906230422,0,0,0,-0.9340026254143319
21962000,0,0,0,2.227639471115228,-2.227639471115228,0,0,0,0,0,0,0,0,0,0,-2.348109584952296,0,0,2.482358372503202,0,0,0,0,0,0,0,0,0,0,0
23139000,5.324551195322503,3.342375548694976,1.579426718323185,0,3.218468337140123,0,0,0,1.523996655673687,1.523996655673687,2.896369593531656,0,0,1.424043911461026,0,-2.996322337744317,0,0,-3.218468337140123,1.639041618816939,0,-1.579426718323185,-1.639041618816939,-1.639041618816939,0,0,0,0,0,0
25233000,1.034083333821884,1.506374643587592,0.4963419531550106,0.9759837289156255,0,-0.4907334494744162,0,1.909294190902235,2.250734099785127,1.296497716436766,3.638079796500944,-1.179152472955799,-1.200890747301541,0.4077912420439405,0,-0.8352074364765875,-0.8686179185092666,0.4364805402450088,-0.8773924307505151,0.4409118905055062,1.296497716436766,0,0,0,0.8272525965989892,-2.07836059232921,0,0,0,-0.4278797979274991
30662000,0,-3.778856088939975,0,0,0,0,-3.778856088939975,0,0,0,0,0,6.694678963061329,-3.218468337140123,0,-3.476210625921206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32558000,3.066881976645197,0,0,0.9984220906600894,-0.9759837289156248,0,0,0,0,1.930515519538667,0,-0.9340026254143319,0,0.9545317906230422,0,-0.9759837289156248,0,0,-2.020338608828698,1.021916518168609,0,-1.021916518168609,0,-2.068459885985108,1.046543367816499,-1.046543367816499,1.046543367816499,0,0,0.9984220906600894
36121000,0,0,0,1.579426718323185,0,0,1.523996655673687,5.611594197893144,2.55541044723881,0,3.571555226653456,0,-1.158187254981519,1.158187254981519,0,0,3.385826726096741,1.072386539177306,2.020338608828698,1.930515519538667,1.888534416037374,0,-0.9759837289156248,1.930515519538667,3.621217265444471,3.342375548694976,0.7968929671275327,0,0,0
37271000,2.555410447238812,1.240925798181999,-0.6160308704818457,0.6160308704818457,-0.6160308704818457,1.206451140138062,1.173840327124416,-0.582954366072387,0.5752328889091302,2.767142659785843,0,-2.19942937061679,-1.68134990096501,-0.5752328889091302,0,-2.996322337744324,0,-2.48235837250321,-2.59357340943997,3.218468337140123,-0.6340178031018939,-1.296497716436765,-0.6530867158957759,-2.020338608828698,0.6839424530305477,-1.378828448563332,0,0,0,0.6948859955327846
39191000,0,0,0,0,0,-5.799194697768661,0,-5.799194697768661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58655000,2.227639471115228,-2.227639471115228,0,0,0,0,0,0,2.118929906993805,2.020338608828698,0,-2.020338608828698,-2.020338608828698,0,0,-2.118929906993805,0,0,-2.348109584952296,0,0,-2.348109584952296,2.348109584952296,0,0,0,0,0,0,0
70435000,1.542035886749382,0.2532336515395084,0.5079525529274986,0.7509601778745545,0.4935217675512193,-0.2460598547656817,-0.2474619127855376,-0.5020801375050815,0.5049992736641584,0.7466564685354421,-0.7424018079206923,-1.01003269043258,-0.7732450230690663,1.027963924457056,0,-0.5139639652411071,0.5201193685807765,0,-0.2608383107528173,0,0,-0.2608383107528173,-1.059307349742411,-1.906300604949618,0,-1.405606446446123,-0.2866640651603108,0,0,0
78640000,0,-1.296497716436762,-2.632893872234915,1.296497716436762,0,0,0,-1.296497716436762,0,1.258912730802048,2.413367971671937,0,0,-1.189922329970772,0,-2.482358372503213,0,-1.258912730802048,1.258912730802048,0,-1.223445641701165,-1.223445641701165,-1.258912730802048,0,0,-1.258912730802048,0,0,0,0
82608000,-5.115252244738122,0,0,0,-5.115252244738122,0,0,0,0,0,12.49387366083,0,0,0,0,0,0,0,-3.778856088939975,0,0,4.139268515822502,0,0,4.139268515822502,-3.778856088939975,0,0,0,0
86899000,0,0,0,0,0,0,0,0,0,0,0,0,-4.575749056067524,4.575749056067524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101207000,4.458213265274047,-1.072386539177306,1.128101040968904,1.099538430146318,-1.099538430146318,0,0,-2.227639471115222,2.171924969323624,0,2.068459885985108,-2.068459885985108,1.046543367816499,1.046543367816499,0,-1.072386539177306,-1.099538430146318,1.072386539177306,-1.072386539177306,1.046543367816499,2.020338608828698,-0.9984220906600894,0.9984220906600894,0,-0.9984220906600894,0,0,0,0,-1.021916518168609
155338000,1.158187254981519,2.227639471115222,1.099538430146318,0,-1.072386539177306,0,2.171924969323624,-1.072386539177306,0,1.046543367816499,-1.021916518168609,0.9984220906600894,1.930515519538667,-0.9759837289156248,0,-0.9984220906600894,-1.046543367816499,2.068459885985108,-2.068459885985108,0,0,-1.046543367816499,0,-1.072386539177306,0,-2.227639471115222,2.227639471115222,0,0,0
218631000,2.052166714460171,0,0.673338265896839,0.6530867158957759,0.6434110005409888,0,0.6340178031018939,0,1.240925798181999,1.206451140138062,1.158187254981517,-1.113636611795957,0,-0.560387751799854,0,-1.128101040968907,0,2.767142659785843,-2.19942937061679,0.560387751799854,0.5462895701502157,-1.085792758820833,-1.113636611795957,-1.142946178078183,-1.173840327124416,-0.590885961052029,1.189922329970774,0,0,-0.582954366072387
